date;hashtag;tweet;username;intent;emotion
22/05/2020 17:15;['#bansos'];itu rumit sederhana saja selesaikan sederhanakan adilkan ratakan bansos apapun namanya di musim pandemi ini parameter nda jelas yang miskin sekali nda terima apapun ehh yang punya mobil rumah mentereng malah nrima bansos ;torosag;negative;anger
22/05/2020 17:13;['#indonesiaambyar', '#indonesiaterserah'];ade gw ngigonya maen hape anjirrksian gw liatnyecoronaengkau adalah biangnyakaulah yg membuat kami bermalasanjuga menunda mudik kami engkau sdh membuat dunia ini bergetarehh indo gada takutnya dengindonesiaambyarindonesiaterserah;harry;negative;anger
22/05/2020 17:10;['#indonesiaterserah'];nah kanindonesiaterserah pictwittercomkmlrdlryiz;fachrur riza;negative;anger
22/05/2020 17:09;['#newnormal', '#covid19', '#coronavirus', '#pandemic', '#indonesiaterserah', '#pictureoftheday', '#jakarta', '#indonesia'];the new normal has begunoh wellwhatevernevermindnewnormal covid19 coronavirus pandemic indonesiaterserah pictureoftheday jakarta indonesia tempat tidur ;gian fitriyani;negative;
22/05/2020 17:07;['#indonesiaterserah', '#indonesiawhatever', '#indonesiasakkarepmu', '#indonesiaterserahsukasukakalian'];semakin miris aja pandemi ini akan berlanjut terus menerus indonesiaterserahindonesiawhateverindonesiasakkarepmuindonesiaterserahsukasukakalian;virgi;negative;fear
22/05/2020 17:07;['#indonesiaterserahsukasukakalian', '#indonesiaterserah'];gw heran ama warga indo knp pas korona baru masuk indo warganya pada bergerombol beli sembako nyerbu mall dll nah sekarang kan kasus korona udh banyak banget knp malah pada nyepelein heran banget gw ama warga 62 indonesiaterserahsukasukakalian indonesiaterserah;novaleelritzy;negative;anger
22/05/2020 17:06;['#indonesiaterserah', '#indonesiaterserahsukasukakalian'];pemerintahannya gj rakyatnya susah diatur jadilah indonesiaterserah indonesiaterserahsukasukakalian yg mau survive tahu harus bagaimana yg gk takut korona suka suka kalian dah mau apa aja boleh kok;rad sadajiwa;negative;anger
22/05/2020 17:05;['#indonesiaterserah', '#jokowisilahkanmundur'];kemaren indonesiaterserah sekarang banyak jokowisilahkanmundur au ah baru mikir dikit aja udah capek bodoamat sama yang lain yang penting aku udah patuh sama peraturan gausah pikirin keselamatan orang lain pokoknya bodoamat yang penting aku dan keluarga ngga papa;mas makhiii;negative;anger
22/05/2020 17:05;['#indonesiaterserah'];story di jalanan pake hastag indonesiaterserah itu kayak tanganmu kena silet trus di taburi sama garam ;stephen dwi putra v;negative;anger
22/05/2020 17:04;['#indonesiaterserah'];heran banget sama orang indongoblok kok jadi hobiindonesiaterserah;terang bulan keju coklat;negative;anger
22/05/2020 17:03;['#indonesiaterserah', '#payakumbuh', '#sumaterabarat', '#50kota', '#jokowisilahkanmundur'];bar bar indonesiaterserahpayakumbuhsumaterabarat50kotajokowisilahkanmundur pictwittercomm7oew9aipx;bandit elite;negative;anger
22/05/2020 17:03;['#indonesiaterserah', '#indonesiajanganterserah', '#indonesiaambyar', '#indonesiadipermalukan'];kita smua dipermalukan sbagian kita bilang indonesiaterserah ada lg yg bilang indonesiajanganterserah malah ada yg indonesiaambyar apa perlu kita bikin indonesiadipermalukan mo gmn lg penguasa negeri ini udah mati rasa;yedie;negative;anger
22/05/2020 17:03;['#indonesiaambyar', '#indonesiawhatever', '#indonesiaterserahsukasukakalian', '#indonesiaterserah'];ga ngerti lagi udah liat indonesia rakyat disuruh dirumah aja yang nyuruh dirumah aja malah buat acaraindonesiaambyar indonesiawhatever indonesiaterserahsukasukakalian indonesiaterserah pictwittercompmwgxpgv0f;riskadipanggil;negative;anger
22/05/2020 16:58;['#indonesiaterserah'];kegagalan negara menangani wabah corona dan alasan saya untuk berhenti kuliah lewat persma kaget pas baca mas wahyu akan berhenti kuliah apa yang mas wahyu tulis juga mewakili isi otak ini indonesiaterserah pictwittercomuln4yxptol;khusnul karmakameloen;negative;surprise
22/05/2020 16:55;['#indonesiaterserah', '#coronavirus'];mencoba speak up tentang indonesiaterserah coronavirus bangga sm semua tim medis ga pernah nyerah dan selalu memberikan yang terbaik pictwittercomsdugjxqqn4;anaa;positive;love
22/05/2020 16:52;['#socialdistancing', '#socialdistance', '#indonesiaterserah'];ya allah social distancing kek gini kalian lebih perduli beli baju lebaran dari pada kesehatan ntar kalau kena virus baru nyalahin pemerintah padahal kalian gali lubang kuburan sendiri socialdistancing socialdistance indonesiaterserah pictwittercomwgn4r67pz5;ryanagebi;negative;fear
22/05/2020 16:48;['#indonesiaterserah'];saatnya kita perlu menyadari semua positif covid19 makin meningkat medis dan paramedis dokter sebagai garda terdepan sudah mulai terkapar karena capekstrees menghadapi pasien makin bertambah putus rantai covid19 sesuai aturan pemerintah indonesiaterserah;tl lase;negative;fear
22/05/2020 16:48;['#lebaran', '#indonesiaterserah', '#indonesiajanganterserah', '#covid?19', '#stayathome', '#coronaoutbreak', '#dramatwitter'];ya allah terbuat dari apa hati mereka coba deh tukeran posisi biar pahamlebaran indonesiaterserah indonesiajanganterserah covid19 stayathome coronaoutbreak dramatwitter pictwittercompxit895jy3;dira pitaloka;negative;anger
22/05/2020 16:41;['#indonesiaterserah', '#indonesiawhatever', '#indonesiaterserahsukasukakalian'];akhire persatuan dari berjuang dhewe ya kesel iku melahirkan herd immunity karo indonesiaterserah indonesiawhatever indonesiaterserahsukasukakalian;tukang istighfar;negative;anger
22/05/2020 16:41;['#indonesiaterserah'];terintimidasi klambi e repot mmg indonesiaterserah;dennys irawanto;negative;anger
22/05/2020 16:41;['#indonesiaterserah'];karepmu wanindonesiaterserah;the mark;negative;anger
22/05/2020 16:40;['#indonesiaterserah'];lah sekarang aja psbb mala banyak yg langgar mala ada orang tua yg langgar nah ini contohnya udh batu dibilangin tetep ae kn dari dulu indonesiaterserah bukan baru sekarang contohnya seperti yg udh gw cerita ini;aaketjeh;negative;anger
22/05/2020 16:39;['#indonesiaterserah'];jubah putih marah2 maki2 dorong2 mukul2 petugaspetugas menegur dimarahin dimaki membela dirimui jatim dia jubah putih bkn org sembaranganpetugas minta maaf materai 6rbindonesiaterserah dennysiregar7 orafic3 ;chanz;negative;anger
22/05/2020 16:35;['#dirumahaja', '#indonesiaterserah'];mungkin mereka lupa keegoisan mereka membuat orang lain menderitato para pengunjung mall dan pasar malem demi baju lebaranfrom yang dirumahaja yang ga mudik gabisa kluar cari nafkah dan yang berjuang di garda terdepan tenaga medisindonesiaterserah;novadamayanti;negative;anger
22/05/2020 16:35;['#lebaran', '#indonesiaterserah', '#sukasukakalian', '#covid19indonesia'];lebaran indonesiaterserah sukasukakalian naikkan 50 ribu covid19indonesia rakyat bantu rakyat oligarki bantu oligarki pemerintah bantu korporat ekonomi moratmarit dari populis jadi otritarian rakyat kagak bisa makan;negara materai 6000;negative;anger
22/05/2020 16:34;['#indonesiaterserah'];inilah gambaran kekesalan para petugas medis melihat situasi sekarang ini indonesiaterserah pictwittercom6laohdx9a2;permai light electric;negative;anger
22/05/2020 16:34;['#indonesiajanganterserah', '#indonesiaterserah', '#indonesiamelawancovid19', '#covid__19'];hmmmmm masjid ditutup mall dibuka solusinya gini sholat ied di mall aja besok kalo ditanya polisi jawab aja konser musik pak indonesiajanganterserah indonesiaterserah indonesiamelawancovid19 covid19;karta aksara;negative;anger
22/05/2020 16:33;['#mudiktetapdilarang', '#indonesiamelawancovid19', '#indonesiajanganterserah', '#indonesiaterserah', '#covid__19'];kalian yang ngebuka acara konser sale lebaran rela ngantri dikasir supaya lebaran pake baju baru meja penuh makanan masih sehatmudiktetapdilarang indonesiamelawancovid19 indonesiajanganterserah indonesiaterserah covid19;karta aksara;negative;anger
22/05/2020 16:32;['#indonesiaterserah'];suka suka kalian sajaaturlah negara sesuka hati kalianindonesiaterserah;junjungan 25 jigo;negative;anger
22/05/2020 16:30;['#indonesiaterserah'];masalah dinegara ini adalah terlalu banyak parpol dgn ideologi gemukin kantong sendiri akibatnya negara ini sungguh terpecah belah haizindonesiaterserah;ab;negative;anger
22/05/2020 16:27;['#indonesiaterserah', '#rakyatjanganmenyerah'];jika indonesiaterserah maka rakyatjanganmenyerah ;mas faruq;negative;sad
22/05/2020 16:26;['#indonesiaterserah'];tu orangorang yang otaknya dibawahdidengkul adalah orangorang yang ke mall buat beli baju baru disaat pandemi covid19stupid people indonesiaterserah;marsa savira;negative;anger
22/05/2020 16:23;['#indonesiaterserah'];peraturannya mencla mencle masyarakatnya pemberani maka lengkaplah sudah sia2 semua pengorbanan diam di rumah sia2 semua relawan dan petugas medis berkorban mampuslah yang mau mampus jangan dekati kami yang tak mau mampus seleksi alam dimulai indonesiaterserah;dhani baho;negative;anger
22/05/2020 16:21;['#coronaindonesia', '#covid19', '#viral', '#indonesiaterserah'];coronaindonesia covid19 viral indonesiaterserah dengan mengenakan apd lengkap dan membawa alat penyemprot desinfektas di punggungnya ia berjalan dan berteriak kepada masyarakat yang tampak ramai di jalan ;serambi indonesia;negative;
22/05/2020 16:21;['#indonesiaterserah'];indonesiaterserah suka kalian ;eka alrasyid2;negative;anger
22/05/2020 16:19;['#indonesiaterserah'];setelah pocong kini tagar indonesiaterserah masuk pemberitaan korea terkait corona di indonesia pictwittercombk5morscz0;ardiansyah;negative;
22/05/2020 16:17;['#kebaikandarirumah', '#jokowisilakanmundur', '#indonesiaterserah'];kebaikandarirumahjokowisilakanmundur ketika pemimpin tidak bisa merangkul rakyat yaketika rakya tidak percaya ke pada memimpin indonesiaterserah pictwittercomm2bkmlvx4r;rocky andreansyah;negative;sad
22/05/2020 16:17;['#indonesiaterserah'];tadi keluar kos lihat orang orang dikerumunan fstvlst ternyata indonesiaterserah;arisismaryanto;negative;fear
22/05/2020 16:17;['#bansos', '#indonesiajanganterserah', '#lawancovid19'];pembagian bansos ini surabayabansosindonesiajanganterserahlawancovid19 pictwittercomyobbttnl09;pierre roger;positive;love
22/05/2020 16:15;['#indonesiaterserah', '#indonesiabangkitmelawancovid'];jangan ada lagi indonesiaterserahganti indonesiabangkitmelawancovid pictwittercom5gsztwtbpd;wurinda mf;positive;love
22/05/2020 16:12;['#indonesiaterserah'];indonesiaterserahvideo viral pria berhazmat sindir masyarakat kami capek ayo keluar rumah ;eko rahaditio;negative;anger
22/05/2020 16:11;['#dirumahaja', '#indonesiaterserah', '#banjarmasinbaiman', '#kalselbergerak', '#banjarmasinbungas', '#bersamalawancovid19', '#indonesiabisa'];sayangi dirimu dan keluargamu dan hargai perjuangan mereka untukmudirumahajaindonesiaterserahbanjarmasinbaimankalselbergerakbanjarmasinbungasbersamalawancovid19indonesiabisa repost from ;dionisius agus puguh;positive;love
22/05/2020 16:09;['#janganmudikdulu', '#indonesiaterserah'];art ngotot mau pulangsetelah 2x mnta pulngbg diijinin dgn dikasi pengertian bla bla blaah aku ga bisa kekang dia spt dipenjaraorg tua nya sendiri yg jmputya sudahsilahkandilema janganmudikdulu tapi indonesiaterserah;yu njum;negative;anger
22/05/2020 16:07;['#indonesiaterserah'];dahlah males liatnya indonesiaterserah;  ;negative;
22/05/2020 16:06;['#lawancovid19', '#indonesiaterserah', '#socialdistancing', '#psbb'];banyak hal yang bisa menjatuhkanmu tapi satusatunya hal yang benarbenar dapat menjatuhkanmu adalah sikapmu sendiri raden adjeng kartinilawancovid19 vs indonesiaterserah socialdistancing psbb ;muhimam riady em;negative;sad
22/05/2020 16:02;['#indonesiaterserah'];tau ah bang walkotnya agak nyeleneh emang ga bisa jadi pemimpin rakyatnya rakyatnya juga susah diaturindonesiaterserah;senja ;negative;anger
22/05/2020 16:01;['#indonesiaterserah'];indonesiaterserah pelonggaran transportasi menjadi masalah terkait covid orang bisa dengan mudah minta surat2 yang dijadikan syarat untuk bisa terbang dengan tujuan sebenarnya mudik;maryono;negative;sad
22/05/2020 15:59;['#indonesiaterserah'];gpp ya yang penting kan bisa pake baju baru yang penting kan bisa ketemuan sama temen2 kan yang capek petugas medis bukan kita yang meninggal kan orang lain bukan kitalanjutin aja gppselow corona kan cm pandemi global indonesia kebalindonesiaterserah pictwittercomfolra9aomz;estevan ck;negative;anger
22/05/2020 15:57;['#indonesiaterserah', '#tiktokindonesia', '#karantina'];wibu juga bosen tau gakindonesiaterserah tiktokindonesia karantina pictwittercomrep06dvxyw;aadsamaa;negative;anger
22/05/2020 15:56;['#indonesiaterserah', '#lebaran', '#kebaikandarirumah', '#indonesiamelawancovid19', '#indonesiajanganterserah'];yg sayang keluarga plis mohon dimengerti masih ada wa call skype webex zoom indonesiaterserah lebaran kebaikandarirumah indonesiamelawancovid19 indonesiajanganterserah pictwittercomaaomwdnkmx;sapta lolyc;negative;sad
22/05/2020 15:55;['#indonesiaterserah'];budak teh kumaha kolot ngajarna murid kumaha guru ngadidikna anak buah kumaha pimpinan mingpinna upami rakyat kumaha saha atuhindonesiaterserah;hendrik priyatna;negative;anger
22/05/2020 15:55;['#indonesiaterserah'];sak karep mulahindonesiaterserah;staffsus kolonial;negative;anger
22/05/2020 15:53;['#indonesiaterserah'];apanya social distancing yang ada mpet mpetan ngantri sesuai jarak yg di belakang malah mepet mepet padahal sdh melindungi diri sndri malah di empet orang kesel indonesiaterserah;febri25;negative;anger
22/05/2020 15:53;['#indonesiaterserah'];iya bang apalagi kota malang ngeri banget di pos pemantauan cuma ada 23 polisi berjaga tapi duduk2 di pos terus pasar dan toko yang dilarang buka tetap buka psbb macam apa gitu itu indonesiaterserah;senja ;negative;fear
22/05/2020 15:50;['#indonesiaterserah', '#akutakakanmenyerah', '#perawat', '#perawatsamarinda', '#perawatborneo', '#perawatindonesia'];indonesia terserahaku tak akan menyerah indonesiaterserahakutakakanmenyerahperawatperawatsamarindaperawatborneoperawatindonesia ;rydza d prayoga;positive;love
22/05/2020 15:47;['#indonesiaterserah', '#indonesiakamicapek'];aturan kok mencla mencleindonesiaterserahindonesiakamicapek ;wongpesisirkw9;negative;anger
22/05/2020 15:47;['#indonesiaterserah'];ini yg ngpost jalan2 ke luar rumah tanpa ada kepentingan yg urgent apa tidak kasian sama tenaga medis yg sedang berjuangohiya garut bkn zona merah ya lagian psbbnya juga udah berakhirindonesiaterserah;;negative;anger
22/05/2020 15:46;['#indonesiaterserah', '#kampungan', '#miris'];kegoblokan yang haqiqi indonesiaterserah kampungan miris ;ianselow2696;negative;anger
22/05/2020 15:43;['#indonesiaterserah'];kesel deh sama yang suka bikin janji tapi ga di tepatin indonesiaterserah;kiki;negative;anger
22/05/2020 15:42;['#indonesiaterserah', '#thronlinericis'];sayupsayup terdengar suaradari sebagian para medis indonesiaada apa dengan negeri iniindonesiaterserah itu yg mereka katakanbumi manusia ada apa inikini negeri metropolitan ini mengguncangakan ketakutan luasnya pandemi yg semakin menegangthronlinericis;azizah fitriyani;negative;sad
22/05/2020 15:41;['#indonesiaterserah'];stop bilang indonesiaterserah dasar lemah ;pandji;negative;anger
22/05/2020 15:41;['#redvelvet', '#indonesiaterserah', '#terserahindonesia', '#onepiece980'];indonesia ramah2 orangnya mgkin lebih tepatnya org indonesia kepo2 pgn tahu urusan org suka ikut cmpur urusan orgredvelvetindonesiaterserahterserahindonesiaonepiece980;ill go to you when the weather is fine;negative;anger
22/05/2020 15:40;['#semangattimmedis', '#indonesiaterserah'];bukan menyerah tapi terserah semangattimmedis indonesiaterserah;mun;negative;anger
22/05/2020 15:38;['#indonesiaterserah', '#indonesiasakkarepmu'];baju baru alhamdulillah tuk dipakai di alam barzahindonesia keras slurr belani klambi anyar timbangane nyowo e dewe indonesiaterserahindonesiasakkarepmu;walfahh;negative;anger
22/05/2020 15:35;['#indonesiawhatever', '#indonesiaterserah'];gw gak tahu ini di mall manatapi gw nggak akan kaget kalau ini wabah selesainya tahun depanindonesiawhateverindonesiaterserah pictwittercomar0kvlqgsq;r akbar f;negative;anger
22/05/2020 15:35;['#indonesiaterserah'];pernah ga sih kalian mensaranin hal baik kepada seseorang tapi sama seseorang itu dilanggar dan kalo diberitahu marah marah indonesiaterserah;ilham maulana putra winandri;negative;sad
22/05/2020 15:31;['#indonesiaterserah'];mau sadar sejak awal atau menyesal pas akhirindonesiaterserah pictwittercomdn2qjnupkl;panggil saja aku;negative;sad
22/05/2020 15:30;['#indonesiawhatever', '#indonesiaterserah'];yaaaitu2 aja orgnyadrpd maluye kannn indonesiawhateverindonesiaterserah ;wirya;negative;anger
22/05/2020 15:29;['#indonesiaterserah'];payakumbuh mah bar2 emak2nya wkwk indonesiaterserah pictwittercomqq790ztqie;irmaaa;negative;anger
22/05/2020 15:29;['#indonesiaterserah', '#indonesiaterserahsukasukakalian', '#tiktok'];nanti kumpul di ruang isolasi sekalian arisan indonesiaterserahindonesiaterserahsukasukakalian lihat video chairo ardianto tiktok ;natasya;negative;anger
22/05/2020 15:28;['#indonesiaterserah', '#islamsolusinegeri', '#khilafahajaranislam'];bagaimna kurva corona akan turun jika kebijakan pemerintah sendiri tdk konsisten tidak tegas koordinasi yg kacau tdk ada keseriusan tdk ada fokus tdk ada kesinambunganindonesiaterserahislamsolusinegerikhilafahajaranislam ;arh1924;negative;anger
