date;hashtag;tweet;username;intent;emotion;Rand
02/06/2020 17:08;['#indonesiaterserah'];dari awal seharusnya lockdown jangan hanya sekedar psbb dari awal sudah tidak tepat penanganannya menurutku apalagi skrg psbb pun dilonggarkan malah adalagi new normal wkwkwk makanya tenaga medis da bilang indonesiaterserah ;im not freezy;negative;anger;0,537004236
23/05/2020 13:24;['#indonesia', '#indonesiaku', '#pemudapemudiindonesia', '#indonesiaterserah', '#indonesiamaju', '#semangatpakjokowi', '#perempuanindonesia', '#covid_19', '#pandemic', '#cepatpulihindonesiaku', '#psbb', '#sundayvibes'];semangat indonesiakuindonesia indonesiaku pemudapemudiindonesia indonesiaterserah indonesiamaju semangatpakjokowi perempuanindonesia covid19 pandemic cepatpulihindonesiaku psbb sundayvibes ;theresa ratna hapsari;positive;love;0,532584662
30/05/2020 20:52;['#bansos', '#covid19', '#keerom', '#papua'];polres keerom bongkar penggelapan bansos corona bansos covid19 keerom papua atuser atuser ;sisibaik;positive;surprise;0,733232501
23/05/2020 08:14;['#indonesiaterserah'];semoga rejeki hamba selalu di mudahkan supaya bisa pindah ke new zealand indonesiaterserah;bintang bomantara;positive;;0,220559532
14/06/2020 00:49;['#indonesiaterserah'];lama2 ngadepin semuanya dah kaya agama menurut kepercayaan masing2 indonesiaterserah;b;negative;sad;0,59727959
30/05/2020 15:54;['#cariberitaditvone', '#bansos', '#newnormal'];relawan gugus tugas percepatan penanganan covid19 kembali mendistribusikan paket bahan pokok tahap 2 berita lainnya kampus di gresik mulai menyiapkan aplikasi pengajaran dengan metode daring dan tatap muka terbatas menuju normal baru cariberitaditvone bansos newnormal ;tvonenews;positive;love;0,81598803
02/07/2020 16:32;['#kartuprakerja', '#rctiplus', '#news'];buruh korban phk mengeluh tak lolos program kartu prakerja kartuprakerja rctiplus news ;gtv official;negative;sad;0,715418029
30/05/2020 03:56;['#bacotsantuy', '#newnormalindonesia', '#indonesiaterserah', '#indonesiaabnormal', '#dirumahaja'];pemerintahkita masih harus menerapkan social distancing sejauh ini pemuda 62trus klo kita mau gibahin orang gimana bacotsantuy newnormalindonesia indonesiaterserah indonesiaabnormal dirumahaja;romakelapa;negative;sad;0,056093731
20/05/2020 22:57;['#bansos', '#jogja', '#covid19'];mohon info humasjogja data rujukan yg digunakan oleh pemda diy dlm penyelenggaraan bansos menggunakan data mana dan periode kapan nggih apakah daftar keluargarumahtangga bansos tsb msh bs diverifikasivalidasi lg oleh desakelurahan sblum bansos disalurkan jogja covid19 ;elanto wijoyono;positive;;0,793720909
22/05/2020 23:46;['#indonesiaambyar', '#idulfitri', '#indonesiaterserah'];l e b a r a n i n d o n e s i a d i r u m a h a j a indonesiaambyaridulfitri indonesiaterserah;manawae;positive;sad;0,498287126
31/05/2020 02:18;['#indonesiaterserah'];ketidakjelasan yang tidak dijelaskan indonesiaterserah;darah langit;negative;anger;0,027245019
27/05/2020 18:27;['#indonesiaterserah', '#corona', '#covid19', '#newnormalindonesia', '#newnormal'];jangan menyerah biarkan sejarah dunia mencatat bahwa kita bangsa indonesia adalah bangsa yang besar yang dapat bersama melewati dan mengalahkan wabah ini indonesiaterserah corona covid19 newnormalindonesia newnormal ;andreas rolando purba;positive;love;0,189379897
27/05/2020 11:29;['#indonesiaterserah', '#indonesiakuatkansemangatmu', '#kitajagakita'];di kala malaysia masih lagi steady tentang covid19 indonesia mula menyerah indonesia bukan indonesiaterserah tapi indonesiakuatkansemangatmu kitajagakita;staysafe    ;positive;love;0,768140986
21/05/2020 13:43;['#indonesiaterserah'];bangsa yang besar adalah bangsa yang menghormati jasa pahlawannya tenaga medis indonesiaterserah ;benny novario;positive;love;0,042054145
05/07/2020 09:01;['#politikbagibagikue', '#damaiindonesiaku', '#coronakapankamupulangkampung', '#indonesiamelawancovid19', '#indonesiaterserah'];data pemilu kisruh eh data corona gak singkron juga hadehhhh pak kita kerja selisih 200 perak aje dicari ampe lembur2 itu yg buat data pie pakpolitikbagibagikue damaiindonesiaku coronakapankamupulangkampung indonesiamelawancovid19 indonesiaterserah;remahan gorengan;negative;anger;0,793420656
02/07/2020 11:27;['#sembako', '#bantuan', '#bansos', '#blt', '#lampungpostid'];banyak warga tak paham syarat mendapatkan sembako sembako bantuan bansos blt lampungpostid ;lampungpostid;negative;sad;0,358739189
21/05/2020 13:35;['#indonesiaterserah'];semoga kita selalu diberikan kesehatan yaindonesiaterserah pictwittercommmrhsdst4n;resha juhari;positive;love;0,860916147
03/06/2020 17:40;['#indonesiaterserah', '#indonesiaabnormal', '#covid__19', '#corona', '#covidioten'];teh pulang aja ke bandung kerja kerasmu tidak siasia walaupun kebanyakan masyarakatnya sialan sih terima kasih atas kerja kerasmu selama ini stay safe juga teh we miss you indonesiaterserah indonesiaabnormal covid19 corona covidioten ;jean;negative;anger;0,964059982
19/06/2020 15:41;['#infofiskal', '#bansos', '#bersatulawancovid19'];sudah berapa realisasinya infofiskal bansos bersatulawancovid19 ;badan kebijakan fiskal;positive;;0,211280676
10/06/2020 20:48;['#newnormal', '#pandemi', '#siapdarisekarang', '#siapkerja', '#kartuprakerja'];nah berikut ini ada beberapa hal yang bisa kamu lakukan untuk mulai membangun kebiasaan baru agar kamu lebih siap menghadapi dunia kerja di era kenormalan baru ini selamat mencoba newnormal pandemi siapdarisekarang siapkerja kartuprakerja ;sekolahmu;positive;;0,135090273
14/07/2020 05:15;['#mncnewsroom', '#pilkada', '#bansos', '#mendagri'];mendagri minta petahana tak politisasi bansos untuk pilkada mncnewsroom pilkada bansos mendagri ;mnc newsroom;negative;anger;0,095752618
30/05/2020 18:10;['#indonesiaterserah'];semoga indonesiaterserah tidak seperti di sana;love1958;negative;sad;0,443074206
29/05/2020 17:19;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#kemenkopmk', '#bansos', '#bst'];menko pmk mensos dan gubernur jabar tinjau distribusi bansos tunai dan kartu keluarga sejahtera cc atuser atuser atuser kemensos kemensoshadir juliaribatubara kemenkopmk bansos bst;satriya mudha;positive;love;0,995931198
18/06/2020 11:00;['#insentifprakerjatidakcair', '#insentifprakerjabelumcair', '#kartuprakerja', '#bansos', '#korbanphk'];oh pantesan insentifprakerjatidakcair insentifprakerjabelumcair apakah kartuprakerja mau distop atuser atuser atuser atuser atuser karena kata atuser bisa merugikan negara padahal program ini kan termasuk bansos korbanphk akibat pandemi ;iwan resmawan;negative;anger;0,218930959
26/05/2020 10:27;['#indonesiaterserah'];bantu share agar pemuda pemuda idonesia yg jomblo dapat termotivasi buat nadzar kalo corona hilang misalnya kalian bakalan nikah kali aja dapat berdampak positif bagi indonesia indonesiaterserah;d i k;positive;;0,158633092
29/06/2020 11:53;['#indonesiaterserah'];mungkin corona jd ngga berbahaya kalau yg melanggar aturan ttg social distancing itu tenaga kesehatan bang beda kalau kita orang2 biasa yg melanggar sampe ada indonesiaterserah;foxy blue;negative;sad;0,668723624
02/06/2020 17:49;['#pemprovjatim', '#pemprov', '#jatim', '#jawatimur', '#dana', '#bansos', '#mahasiswa', '#mahasiswi', '#ntt', '#nusatenggaratimur'];pemprov jatim salurkan dana bansos bagi mahasiswa asal ntt pemprovjatim pemprov jatim jawatimur dana bansos mahasiswa mahasiswi ntt nusatenggaratimur ;mwp;positive;love;0,259582762
29/06/2020 18:08;['#indonesiaterserah'];indonesiaterserah kesian rombak la 100x enforcement weak mentaliti rakyat weak x kemana2;tko;negative;anger;0,381480102
05/06/2020 10:41;['#bupatilandak', '#karolinmargretnatasa', '#landakhebat', '#pemkablandak', '#kabupatenlandak', '#bansos'];transparansi bansos bupati landak sarankan kades umumkan data penerima bantuan atuser atuser atuser atuser atuser atuser bupatilandak karolinmargretnatasa landakhebat pemkablandak kabupatenlandak bansos ;pemerintah kabupaten landak;positive;;0,073724067
21/05/2020 09:11;['#podcast', '#stopprovokasiditengahpandemi', '#sitifadilah', '#covid__19', '#corona', '#newnormal', '#indonesiamelawancovid19', '#indonesiaterserah', '#indonesiaterserahsukasukakalian', '#drtirta'];who corona tidak akan hilang indonesia siap new normal life stopprovokasiditengahpandemisitifadilah covid19 corona newnormal indonesiamelawancovid19 indonesiaterserah indonesiaterserahsukasukakalian drtirta;mubyar dicka ghaniar;positive;;0,102978593
13/06/2020 18:28;['#indonesiaterserah'];bahasa anak 62 indonesiaterserah kwkwkw;fifah2599;negative;anger;0,920599411
10/06/2020 01:55;['#covid__19', '#newnormalindonesia', '#stayathome', '#indonesiaterserah', '#indonesiamelawancovid19'];rapper stay home sejak maret sampek sekarang covid19 ngopi boleh tpi jgn liar dulu kawan kawan nanti keciduk rapid test kalem sek newnormalindonesia stayathome indonesiaterserah indonesiamelawancovid19 ;kresna;negative;anger;0,938486389
23/05/2020 08:19;['#dennycaknan', '#ngawi', '#perantauan', '#oramudik', '#covid19', '#1441h', '#lebaran2020', '#ambyar', '#semangat', '#kalahkanjarak', '#kuatkanhati', '#untukindonesia', '#indonesiaterserah'];lekaslah membaikdennycaknan ngawi perantauan oramudik covid19 1441h lebaran2020 ambyar semangat kalahkanjarak kuatkanhati untukindonesia indonesiaterserah tangerang negla ;sugianto ae;positive;sad;0,00668406
05/07/2020 05:42;['#covid_19', '#corona', '#indonesiaterserah', '#semaunya'];jangan mati sekarang rekknanti di vonis terkena covid 19 covid19 corona indonesiaterserah semaunya;triyono;negative;anger;0,3866302
12/07/2020 09:44;['#indonesiaterserah'];bayangin bisa nafas gak netizen tenaga medis jangan ngeluh terus kan kalian sudah di bayar me betul kami dibayar tapi apa kalian tidak kasihan dengan diri anda dan keluarga anda indonesiaterserah ;ptm r;negative;anger;0,383745853
09/06/2020 14:49;['#indonesiaterserah', '#jakartatanggapcorona', '#indonesiaabnormal'];indonesiaterserah saya juga tak peduli dengan apalah itu corona kalo saya di bilang menentang pemerintah ya mau gimana lagi 3 blan saya tidak ada penghasilan sedangkan saya pendatang di jakartatanggapcorona dan pada intinya saya udah muaklelah jadi indonesiaabnormal ;doli parton marbun;negative;anger;0,733292882
11/07/2020 07:30;['#blt', '#danadesa', '#bansos', '#lamsel', '#lampostco'];sebanyak dua desa di kecamatan palas lampung selatan salurkan bantuan langsung tunai dana desa bltdd tahap kedua periode apriljuni blt danadesa bansos lamsel lampostco ;lampung post official;positive;love;0,986305003
07/06/2020 06:25;['#videokawani', '#bansos'];video tpk koja peduli dampak covid19 videokawani bansos ;kawanitv;positive;;0,613118341
21/05/2020 15:51;['#viruscorna', '#covid19', '#dirumahaja', '#lawancovid19', '#indonesiaterserah', '#indonesiamelawancovid19', '#covid_19', '#ramadan'];mari mulai dari diri sndiri viruscorna covid19 dirumahaja lawancovid19 indonesiaterserah indonesiamelawancovid19 covid19 ramadan ;im;positive;;0,477246729
25/06/2020 02:44;['#now', '#live', '#topik', '#evaluasi', '#bansos', '#covid__19'];topik diskusi pagi ini mengevaluasi pola penyerahan bansos agar tak memicu cluster baru penularan covid19 berikut pendapat anggota komisi viii dpr ri dari fraksi pks kh bukhori yusuf now live topik evaluasi bansos covid19;radio idola semarang;positive;;0,764890215
27/05/2020 14:58;['#frontliners', '#indonesiaterserah', '#covid19'];stay strong and dont give up buat frontliners indonesia kalian perlu bersatu wahai sahabat serumpun indonesiaterserah covid19 ;nurul riduan;positive;love;0,894374856
08/06/2020 09:00;['#indonesiaterserah'];garagara hal tersebut tenaga kesehatan yang menangani covid19 sampai membuat tagar indonesiaterserah pemerintah provinsi dki jakarta berencana ingin melonggarkan psbb yang berakhir pada 4 juni kemarin;belati tuhan;negative;sad;0,458506567
06/06/2020 04:26;['#indonesiaterserah', '#indonesiajanganterserah'];penyebab muncul tagar indonesiaterserah saat awal pandemi banyak yg belum jelas 1kebijakan pemerintahnya 2pengetahuan masyarakatnya 3minimnya sarana kesehatan stress pd nakes mari bantu mereka indonesiajanganterserah atuser atuser atuser ;benmoedeng;negative;sad;0,679932275
20/06/2020 08:45;['#acehhebat', '#bansos', '#mahasiswa', '#covid19'];lanjutan di acehhebat bansos mahasiswa covid19;humas pemerintah aceh;positive;;0,740651319
28/05/2020 05:05;['#bansos', '#covid19', '#mitramampu'];pemutakhiran data sangat penting dalam setiap program perlindungan sosial agar tepat sasaran untuk bansos covid19 mitramampu pekka melakukan hal ini guna memastikan bantuan diterima oleh kelompok masyarakat yang paling membutuhkan ;program mampu;positive;love;0,585301419
24/06/2020 19:02;['#bansos', '#lawancovid19'];kpk apresiasi cleansing data diy cleansing data yang dilakukan diy pada tenaga kesejahteraan sosial kecamatan tksk mendapatkan apresisai dari pusat cleansing data tersebut dilakukan guna menghindari seseorang menerima bansos lebih dari satu program lawancovid19 ;dinas kominfo diy;positive;love;0,045130982
31/05/2020 08:30;['#mncnewsroom', '#bansos', '#covid19'];terlalu beras bansos corona untuk warga diembat juga mncnewsroom bansos covid19 ;mnc newsroom;negative;anger;0,309332352
03/06/2020 19:53;['#indonesiaterserah'];indonesiaterserah petaka corona tiba manusia dunia diminta siaga jangan pandang sebelah mata virus ini tidak kasat mata jika tak percaya mati akibatnya tapi dasar manusia egonya luar biasa tak perduli tak percaya alasannya ada saja maunya seenaknya saja;iskandariyah tanjung;negative;anger;0,056039934
18/06/2020 13:36;['#newnormal', '#indonesiaterserah'];inna lillahi wa inna ilaihi rojiun newnormal indonesiaterserah ;mbahmageti;negative;sad;0,733574456
21/05/2020 16:34;['#dirumahaaja', '#indonesiaterserah'];udah udah ga usah terserah terserah ini indonesia ini juga keberagamannya yang bikin indonesia itu jadi luar biasa ayok kita bisa yok dirumahaaja indonesiaterserah pictwittercomz0bgodbfh4;h a r d b o y ;positive;love;0,926795085
28/05/2020 06:44;['#covid19indonesia', '#newnormalindonesia', '#indonesiaterserah'];kehidupan baru adl hal yg lumrah dilakukan manusia ketika terjadi hal yg menyedihkan dimasa lalu memanglah hidup seperti ini berubahubah tp bkn berarti dirimu jg berubah tetaplah jd anak yg baik meski sudah setua ini covid19indonesia newnormalindonesia indonesiaterserah;akhmad hanip;positive;love;0,711129407
14/07/2020 06:33;['#garagaracorona'];belajar biasa serasa kayak lagi ujian duduknya sendiri2 di dalem kelas garagaracorona;azisah suci ayulia;negative;sad;0,111813378
02/06/2020 13:00;['#indonesiaterserah'];kita berencana dulu aja ya biar tuhan yg atur selebihnya kalaupun takdir ngetawain kita kita bisa kan ketawa lebih kenceng indonesiaterserah;indomie;negative;sad;0,463361988
23/05/2020 03:40;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#bansos', '#bst'];kemensos berjibaku salurkan bansos sesuai target jelang lebaran cc kemensosri juliaribatubara kemensos kemensoshadir juliaribatubara bansos bst;satriya mudha;positive;love;0,042229553
03/06/2020 18:34;['#covid19', '#indonesiaterserah', '#psbb', '#covid19indonesia'];10k vs 171k jomplang bgt daily covid19 test indonesia 270m population 10k testday uk 68m population 171k testday kita butuh 270 hari 9 bln untuk test 1 populasi sedangkan uk cuma butuh 4 hari indonesiaterserah psbb covid19indonesia atuser atuser ;yohanes zega;negative;surprise;0,083339699
26/05/2020 21:57;['#indonesiaabnormal', '#indonesiaterserah'];cara pakai masker yg benar dan agak mendingan indonesiaabnormal indonesiaterserah ;indra fauzan;positive;love;0,35513876
03/06/2020 02:14;['#covid19', '#pandemi', '#phk', '#berita', '#nusabali', '#kartuprakerja', '#dinastenagakerjadanesdmbali'];11152 pekerja terdampak covid19 di bali lolos kartu prakerja covid19 pandemi phk berita nusabali kartuprakerja dinastenagakerjadanesdmbali;nusabalicom;positive;joy;0,67785994
16/06/2020 15:42;['#nusantara', '#nkri', '#nasional', '#sumaterabarat', '#agam', '#corona', '#covid19', '#nusantara', '#bansos', '#nagarisungaibatang'];gemamedianet rumah penerima bansos di nagari sungai batang akan nusantara nkri nasional sumaterabarat agam corona covid19 nusantara bansos nagarisungaibatang ;gema medianet;positive;;0,075335782
07/06/2020 15:01;['#indonesiaterserah'];siapa dulu yg paling keras teriak rapid test mahal giliran datang yg gratis pada menolak indonesiaterserah;efendi wibowo;negative;anger;0,420308482
12/06/2020 07:41;['#bansos'];bansos sat sabhara polres asahan ;agus salim siagian;positive;love;0,711759662
06/06/2020 13:24;['#indonesiaterserah'];jumlah kasus baru malah tambah tinggi kayak di italia udah hampir 1000 orang terinfeksi dalam sehari belom ada tanda2 menurun sama sekali gara2 org2 kita juga masih maunya bandel setengah mati pun intended tapi udah mau longgarkan psbb indonesiaterserah emang ;  ;negative;fear;0,194791802
22/05/2020 08:47;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#bst', '#bansos', '#kotasurakarta'];mensos pantau penyaluran bansos di surakarta cc juliaribatubara kemensosri kemensos kemensoshadir juliaribatubara bst bansos kotasurakarta;satriya mudha;positive;joy;0,458706923
